WiFi_Network,breakfast,parking,gym,flex_check,shuttle_bus,air_pure,jacuzzi,VIP_shop,pool_temp,avg_rating
Best in Class,None,Valet,None,No,Yes,No,Yes,No,80,7.91
Best in Class,None,Valet,None,No,Yes,No,Yes,No,84,7.48
Best in Class,None,Valet,None,No,Yes,No,Yes,Yes,76,7.02
Best in Class,None,Valet,None,No,Yes,No,Yes,Yes,80,8.21
Best in Class,None,Valet,None,No,Yes,No,Yes,Yes,84,7.65
Best in Class,None,Valet,None,No,Yes,Yes,No,No,76,8.21
Best in Class,None,Valet,None,No,Yes,Yes,No,No,80,6.32
Best in Class,None,Valet,None,No,Yes,Yes,No,No,84,8.21
Best in Class,None,Valet,None,No,Yes,Yes,No,Yes,76,8.62
Best in Class,None,Valet,None,No,Yes,Yes,No,Yes,80,6.89
Best in Class,None,Valet,None,No,Yes,Yes,No,Yes,84,8.78
Best in Class,None,Valet,None,No,Yes,Yes,Yes,No,76,7.05
Best in Class,None,Valet,None,No,Yes,Yes,Yes,No,80,8.96
Best in Class,None,Valet,None,No,Yes,Yes,Yes,No,84,8.21
Best in Class,None,Valet,None,No,Yes,Yes,Yes,Yes,76,8.48
Best in Class,None,Valet,None,No,Yes,Yes,Yes,Yes,80,9.83
Best in Class,None,Valet,None,No,Yes,Yes,Yes,Yes,84,9.25
Best in Class,None,Valet,None,Yes,No,No,No,No,76,5.57
Best in Class,None,Valet,None,Yes,No,No,No,No,80,9.15
Best in Class,None,Valet,None,Yes,No,No,No,No,84,5.2
Best in Class,None,Valet,None,Yes,No,No,No,Yes,76,9.56
Best in Class,None,Valet,None,Yes,No,No,No,Yes,80,7.71
Best in Class,None,Valet,None,Yes,No,No,No,Yes,84,8.63
Best in Class,None,Valet,None,Yes,No,No,Yes,No,76,4.82
Best in Class,None,Valet,None,Yes,No,No,Yes,No,80,6.85
Best in Class,None,Valet,None,Yes,No,No,Yes,No,84,8.21
Best in Class,None,Valet,None,Yes,No,No,Yes,Yes,76,8.1
Best in Class,None,Valet,None,Yes,No,No,Yes,Yes,80,5.81
Best in Class,None,Valet,None,Yes,No,No,Yes,Yes,84,8.21
Best in Class,None,Valet,None,Yes,No,Yes,No,No,76,8.29
Best in Class,None,Valet,None,Yes,No,Yes,No,No,80,9.11
Best in Class,None,Valet,None,Yes,No,Yes,No,No,84,9.08
Best in Class,None,Valet,None,Yes,No,Yes,No,Yes,76,8.07
Best in Class,None,Valet,None,Yes,No,Yes,No,Yes,80,9.65
Best in Class,None,Valet,None,Yes,No,Yes,No,Yes,84,8.21
Best in Class,None,Valet,None,Yes,No,Yes,Yes,No,76,7.64
Best in Class,None,Valet,None,Yes,No,Yes,Yes,No,80,9.69
Best in Class,None,Valet,None,Yes,No,Yes,Yes,No,84,8.95
Best in Class,None,Valet,None,Yes,No,Yes,Yes,Yes,76,8.51
Best in Class,None,Valet,None,Yes,No,Yes,Yes,Yes,80,8.59
Best in Class,None,Valet,None,Yes,No,Yes,Yes,Yes,84,8.78
Best in Class,None,Valet,None,Yes,Yes,No,No,No,76,8.21
Best in Class,None,Valet,None,Yes,Yes,No,No,No,80,8.21
Best in Class,None,Valet,None,Yes,Yes,No,No,No,84,9.42
Best in Class,None,Valet,None,Yes,Yes,No,No,Yes,76,8.63
Best in Class,None,Valet,None,Yes,Yes,No,No,Yes,80,8.94
Best in Class,None,Valet,None,Yes,Yes,No,No,Yes,84,8.21
Best in Class,None,Valet,None,Yes,Yes,No,Yes,No,76,8.21
Best in Class,None,Valet,None,Yes,Yes,No,Yes,No,80,7.85
Best in Class,None,Valet,None,Yes,Yes,No,Yes,No,84,7.27
Best in Class,None,Valet,None,Yes,Yes,No,Yes,Yes,76,8.57
Best in Class,None,Valet,None,Yes,Yes,No,Yes,Yes,80,9.27
Best in Class,None,Valet,None,Yes,Yes,No,Yes,Yes,84,9.23
Best in Class,None,Valet,None,Yes,Yes,Yes,No,No,76,7.0
Best in Class,None,Valet,None,Yes,Yes,Yes,No,No,80,8.39
Best in Class,None,Valet,None,Yes,Yes,Yes,No,No,84,5.81
Best in Class,None,Valet,None,Yes,Yes,Yes,No,Yes,76,7.76
Best in Class,None,Valet,None,Yes,Yes,Yes,No,Yes,80,7.59
Best in Class,None,Valet,None,Yes,Yes,Yes,No,Yes,84,8.21
Best in Class,None,Valet,None,Yes,Yes,Yes,Yes,No,76,8.21
Best in Class,None,Valet,None,Yes,Yes,Yes,Yes,No,80,8.21
Best in Class,None,Valet,None,Yes,Yes,Yes,Yes,No,84,8.21
Best in Class,None,Valet,None,Yes,Yes,Yes,Yes,Yes,76,8.21
Best in Class,None,Valet,None,Yes,Yes,Yes,Yes,Yes,80,8.21
Best in Class,None,Valet,None,Yes,Yes,Yes,Yes,Yes,84,8.21
Best in Class,None,Valet,Basic,No,No,No,No,No,76,8.38
Best in Class,None,Valet,Basic,No,No,No,No,No,80,8.02
Best in Class,None,Valet,Basic,No,No,No,No,No,84,8.57
Best in Class,None,Valet,Basic,No,No,No,No,Yes,76,4.86
Best in Class,None,Valet,Basic,No,No,No,No,Yes,80,3.86
Best in Class,None,Valet,Basic,No,No,No,No,Yes,84,3.45
Best in Class,None,Valet,Basic,No,No,No,Yes,No,76,8.21
Best in Class,None,Valet,Basic,No,No,No,Yes,No,80,9.19
Best in Class,None,Valet,Basic,No,No,No,Yes,No,84,7.75
Best in Class,None,Valet,Basic,No,No,No,Yes,Yes,76,9.81
Best in Class,None,Valet,Basic,No,No,No,Yes,Yes,80,8.45
Best in Class,None,Valet,Basic,No,No,No,Yes,Yes,84,8.21
Best in Class,None,Valet,Basic,No,No,Yes,No,No,76,5.49
Best in Class,None,Valet,Basic,No,No,Yes,No,No,80,7.82
Best in Class,None,Valet,Basic,No,No,Yes,No,No,84,8.21
Best in Class,None,Valet,Basic,No,No,Yes,No,Yes,76,5.1
Best in Class,None,Valet,Basic,No,No,Yes,No,Yes,80,6.9
Best in Class,None,Valet,Basic,No,No,Yes,No,Yes,84,9.69
Best in Class,None,Valet,Basic,No,No,Yes,Yes,No,76,5.73
Best in Class,None,Valet,Basic,No,No,Yes,Yes,No,80,5.66
Best in Class,None,Valet,Basic,No,No,Yes,Yes,No,84,6.05
Best in Class,None,Valet,Basic,No,No,Yes,Yes,Yes,76,8.21
Best in Class,None,Valet,Basic,No,No,Yes,Yes,Yes,80,9.23
Best in Class,None,Valet,Basic,No,No,Yes,Yes,Yes,84,8.21
Best in Class,None,Valet,Basic,No,Yes,No,No,No,76,4.49
Best in Class,None,Valet,Basic,No,Yes,No,No,No,80,8.21
Best in Class,None,Valet,Basic,No,Yes,No,No,No,84,4.6
Best in Class,None,Valet,Basic,No,Yes,No,No,Yes,76,8.74
Best in Class,None,Valet,Basic,No,Yes,No,No,Yes,80,6.21
Best in Class,None,Valet,Basic,No,Yes,No,No,Yes,84,6.8
Best in Class,None,Valet,Basic,No,Yes,No,Yes,No,76,9.15
Best in Class,None,Valet,Basic,No,Yes,No,Yes,No,80,8.97
Best in Class,None,Valet,Basic,No,Yes,No,Yes,No,84,9.5
Best in Class,None,Valet,Basic,No,Yes,No,Yes,Yes,76,5.73
Best in Class,None,Valet,Basic,No,Yes,No,Yes,Yes,80,6.17
Best in Class,None,Valet,Basic,No,Yes,No,Yes,Yes,84,9.75
Best in Class,None,Valet,Basic,No,Yes,Yes,No,No,76,5.05
Best in Class,None,Valet,Basic,No,Yes,Yes,No,No,80,7.33
Best in Class,None,Valet,Basic,No,Yes,Yes,No,No,84,8.26
Best in Class,None,Valet,Basic,No,Yes,Yes,No,Yes,76,8.28
Best in Class,None,Valet,Basic,No,Yes,Yes,No,Yes,80,7.64
Best in Class,None,Valet,Basic,No,Yes,Yes,No,Yes,84,8.21
Best in Class,None,Valet,Basic,No,Yes,Yes,Yes,No,76,8.64
Best in Class,None,Valet,Basic,No,Yes,Yes,Yes,No,80,9.48
Best in Class,None,Valet,Basic,No,Yes,Yes,Yes,No,84,9.46
Best in Class,None,Valet,Basic,No,Yes,Yes,Yes,Yes,76,7.46
Best in Class,None,Valet,Basic,No,Yes,Yes,Yes,Yes,80,9.97
Best in Class,None,Valet,Basic,No,Yes,Yes,Yes,Yes,84,7.96
Best in Class,None,Valet,Basic,Yes,No,No,No,No,76,5.11
Best in Class,None,Valet,Basic,Yes,No,No,No,No,80,7.89
Best in Class,None,Valet,Basic,Yes,No,No,No,No,84,8.21
Best in Class,None,Valet,Basic,Yes,No,No,No,Yes,76,8.79
Best in Class,None,Valet,Basic,Yes,No,No,No,Yes,80,9.12
Best in Class,None,Valet,Basic,Yes,No,No,No,Yes,84,9.34
Best in Class,None,Valet,Basic,Yes,No,No,Yes,No,76,6.14
Best in Class,None,Valet,Basic,Yes,No,No,Yes,No,80,8.08
Best in Class,None,Valet,Basic,Yes,No,No,Yes,No,84,7.35
Best in Class,None,Valet,Basic,Yes,No,No,Yes,Yes,76,8.14
Best in Class,None,Valet,Basic,Yes,No,No,Yes,Yes,80,8.21
Best in Class,None,Valet,Basic,Yes,No,No,Yes,Yes,84,8.21
Best in Class,None,Valet,Basic,Yes,No,Yes,No,No,76,9.37
Best in Class,None,Valet,Basic,Yes,No,Yes,No,No,80,6.14
Best in Class,None,Valet,Basic,Yes,No,Yes,No,No,84,9.56
Best in Class,None,Valet,Basic,Yes,No,Yes,No,Yes,76,8.21
Best in Class,None,Valet,Basic,Yes,No,Yes,No,Yes,80,7.42
Best in Class,None,Valet,Basic,Yes,No,Yes,No,Yes,84,9.8
Best in Class,None,Valet,Basic,Yes,No,Yes,Yes,No,76,7.44
Best in Class,None,Valet,Basic,Yes,No,Yes,Yes,No,80,6.82
Best in Class,None,Valet,Basic,Yes,No,Yes,Yes,No,84,9.68
Best in Class,None,Valet,Basic,Yes,No,Yes,Yes,Yes,76,9.66
Best in Class,None,Valet,Basic,Yes,No,Yes,Yes,Yes,80,8.49
Best in Class,None,Valet,Basic,Yes,No,Yes,Yes,Yes,84,6.88
Best in Class,None,Valet,Basic,Yes,Yes,No,No,No,76,7.81
Best in Class,None,Valet,Basic,Yes,Yes,No,No,No,80,8.21
Best in Class,None,Valet,Basic,Yes,Yes,No,No,No,84,9.23
Best in Class,None,Valet,Basic,Yes,Yes,No,No,Yes,76,8.21
Best in Class,None,Valet,Basic,Yes,Yes,No,No,Yes,80,8.21
Best in Class,None,Valet,Basic,Yes,Yes,No,No,Yes,84,7.26
Best in Class,None,Valet,Basic,Yes,Yes,No,Yes,No,76,8.21
Best in Class,None,Valet,Basic,Yes,Yes,No,Yes,No,80,8.21
Best in Class,None,Valet,Basic,Yes,Yes,No,Yes,No,84,8.21
Best in Class,None,Valet,Basic,Yes,Yes,No,Yes,Yes,76,8.21
Best in Class,None,Valet,Basic,Yes,Yes,No,Yes,Yes,80,8.73
Best in Class,None,Valet,Basic,Yes,Yes,No,Yes,Yes,84,8.21
Best in Class,None,Valet,Basic,Yes,Yes,Yes,No,No,76,6.25
Best in Class,None,Valet,Basic,Yes,Yes,Yes,No,No,80,7.93
Best in Class,None,Valet,Basic,Yes,Yes,Yes,No,No,84,9.61
Best in Class,None,Valet,Basic,Yes,Yes,Yes,No,Yes,76,8.21
Best in Class,None,Valet,Basic,Yes,Yes,Yes,No,Yes,80,8.06
Best in Class,None,Valet,Basic,Yes,Yes,Yes,No,Yes,84,8.21
Best in Class,None,Valet,Basic,Yes,Yes,Yes,Yes,No,76,9.67
Best in Class,None,Valet,Basic,Yes,Yes,Yes,Yes,No,80,7.46
Best in Class,None,Valet,Basic,Yes,Yes,Yes,Yes,No,84,8.21
Best in Class,None,Valet,Basic,Yes,Yes,Yes,Yes,Yes,76,8.21
Best in Class,None,Valet,Basic,Yes,Yes,Yes,Yes,Yes,80,8.21
Best in Class,None,Valet,Basic,Yes,Yes,Yes,Yes,Yes,84,7.0
Best in Class,None,Valet,Advanced,No,No,No,No,No,76,6.69
Best in Class,None,Valet,Advanced,No,No,No,No,No,80,7.95
Best in Class,None,Valet,Advanced,No,No,No,No,No,84,8.21
Best in Class,None,Valet,Advanced,No,No,No,No,Yes,76,9.7
Best in Class,None,Valet,Advanced,No,No,No,No,Yes,80,9.19
Best in Class,None,Valet,Advanced,No,No,No,No,Yes,84,9.16
Best in Class,None,Valet,Advanced,No,No,No,Yes,No,76,4.81
Best in Class,None,Valet,Advanced,No,No,No,Yes,No,80,5.95
Best in Class,None,Valet,Advanced,No,No,No,Yes,No,84,8.21
Best in Class,None,Valet,Advanced,No,No,No,Yes,Yes,76,5.57
Best in Class,None,Valet,Advanced,No,No,No,Yes,Yes,80,9.34
Best in Class,None,Valet,Advanced,No,No,No,Yes,Yes,84,8.21
Best in Class,None,Valet,Advanced,No,No,Yes,No,No,76,6.22
Best in Class,None,Valet,Advanced,No,No,Yes,No,No,80,8.21
Best in Class,None,Valet,Advanced,No,No,Yes,No,No,84,6.68
Best in Class,None,Valet,Advanced,No,No,Yes,No,Yes,76,7.27
Best in Class,None,Valet,Advanced,No,No,Yes,No,Yes,80,8.21
Best in Class,None,Valet,Advanced,No,No,Yes,No,Yes,84,8.68
Best in Class,None,Valet,Advanced,No,No,Yes,Yes,No,76,7.01
Best in Class,None,Valet,Advanced,No,No,Yes,Yes,No,80,6.74
Best in Class,None,Valet,Advanced,No,No,Yes,Yes,No,84,4.4
Best in Class,None,Valet,Advanced,No,No,Yes,Yes,Yes,76,9.18
Best in Class,None,Valet,Advanced,No,No,Yes,Yes,Yes,80,9.74
Best in Class,None,Valet,Advanced,No,No,Yes,Yes,Yes,84,9.41
Best in Class,None,Valet,Advanced,No,Yes,No,No,No,76,9.6
Best in Class,None,Valet,Advanced,No,Yes,No,No,No,80,7.65
Best in Class,None,Valet,Advanced,No,Yes,No,No,No,84,8.21
Best in Class,None,Valet,Advanced,No,Yes,No,No,Yes,76,8.21
Best in Class,None,Valet,Advanced,No,Yes,No,No,Yes,80,8.32
Best in Class,None,Valet,Advanced,No,Yes,No,No,Yes,84,7.52
Best in Class,None,Valet,Advanced,No,Yes,No,Yes,No,76,7.53
Best in Class,None,Valet,Advanced,No,Yes,No,Yes,No,80,8.17
Best in Class,None,Valet,Advanced,No,Yes,No,Yes,No,84,8.48
Best in Class,None,Valet,Advanced,No,Yes,No,Yes,Yes,76,8.21
Best in Class,None,Valet,Advanced,No,Yes,No,Yes,Yes,80,9.52
Best in Class,None,Valet,Advanced,No,Yes,No,Yes,Yes,84,7.67
Best in Class,None,Valet,Advanced,No,Yes,Yes,No,No,76,8.21
Best in Class,None,Valet,Advanced,No,Yes,Yes,No,No,80,8.21
Best in Class,None,Valet,Advanced,No,Yes,Yes,No,No,84,8.21
Best in Class,None,Valet,Advanced,No,Yes,Yes,No,Yes,76,8.84
Best in Class,None,Valet,Advanced,No,Yes,Yes,No,Yes,80,8.21
Best in Class,None,Valet,Advanced,No,Yes,Yes,No,Yes,84,8.74
Best in Class,None,Valet,Advanced,No,Yes,Yes,Yes,No,76,8.69
Best in Class,None,Valet,Advanced,No,Yes,Yes,Yes,No,80,9.32
Best in Class,None,Valet,Advanced,No,Yes,Yes,Yes,No,84,6.25
Best in Class,None,Valet,Advanced,No,Yes,Yes,Yes,Yes,76,8.21
Best in Class,None,Valet,Advanced,No,Yes,Yes,Yes,Yes,80,9.29
Best in Class,None,Valet,Advanced,No,Yes,Yes,Yes,Yes,84,8.94
Best in Class,None,Valet,Advanced,Yes,No,No,No,No,76,8.21
Best in Class,None,Valet,Advanced,Yes,No,No,No,No,80,8.4
Best in Class,None,Valet,Advanced,Yes,No,No,No,No,84,9.96
Best in Class,None,Valet,Advanced,Yes,No,No,No,Yes,76,8.41
Best in Class,None,Valet,Advanced,Yes,No,No,No,Yes,80,7.03
Best in Class,None,Valet,Advanced,Yes,No,No,No,Yes,84,8.21
Best in Class,None,Valet,Advanced,Yes,No,No,Yes,No,76,2.75
Best in Class,None,Valet,Advanced,Yes,No,No,Yes,No,80,8.71
Best in Class,None,Valet,Advanced,Yes,No,No,Yes,No,84,7.89
Best in Class,None,Valet,Advanced,Yes,No,No,Yes,Yes,76,7.97
Best in Class,None,Valet,Advanced,Yes,No,No,Yes,Yes,80,9.23
Best in Class,None,Valet,Advanced,Yes,No,No,Yes,Yes,84,8.21
Best in Class,None,Valet,Advanced,Yes,No,Yes,No,No,76,7.03
Best in Class,None,Valet,Advanced,Yes,No,Yes,No,No,80,8.38
Best in Class,None,Valet,Advanced,Yes,No,Yes,No,No,84,9.46
Best in Class,None,Valet,Advanced,Yes,No,Yes,No,Yes,76,9.28
Best in Class,None,Valet,Advanced,Yes,No,Yes,No,Yes,80,8.21
Best in Class,None,Valet,Advanced,Yes,No,Yes,No,Yes,84,8.21
Best in Class,None,Valet,Advanced,Yes,No,Yes,Yes,No,76,7.68
Best in Class,None,Valet,Advanced,Yes,No,Yes,Yes,No,80,8.86
Best in Class,None,Valet,Advanced,Yes,No,Yes,Yes,No,84,8.66
Best in Class,None,Valet,Advanced,Yes,No,Yes,Yes,Yes,76,8.12
Best in Class,None,Valet,Advanced,Yes,No,Yes,Yes,Yes,80,8.21
Best in Class,None,Valet,Advanced,Yes,No,Yes,Yes,Yes,84,8.6
Best in Class,None,Valet,Advanced,Yes,Yes,No,No,No,76,9.95
Best in Class,None,Valet,Advanced,Yes,Yes,No,No,No,80,9.92
Best in Class,None,Valet,Advanced,Yes,Yes,No,No,No,84,9.35
Best in Class,None,Valet,Advanced,Yes,Yes,No,No,Yes,76,8.21
Best in Class,None,Valet,Advanced,Yes,Yes,No,No,Yes,80,8.68
Best in Class,None,Valet,Advanced,Yes,Yes,No,No,Yes,84,8.21
Best in Class,None,Valet,Advanced,Yes,Yes,No,Yes,No,76,8.21
Best in Class,None,Valet,Advanced,Yes,Yes,No,Yes,No,80,9.61
Best in Class,None,Valet,Advanced,Yes,Yes,No,Yes,No,84,8.21
Best in Class,None,Valet,Advanced,Yes,Yes,No,Yes,Yes,76,8.71
Best in Class,None,Valet,Advanced,Yes,Yes,No,Yes,Yes,80,8.21
Best in Class,None,Valet,Advanced,Yes,Yes,No,Yes,Yes,84,9.15
Best in Class,None,Valet,Advanced,Yes,Yes,Yes,No,No,76,8.95
Best in Class,None,Valet,Advanced,Yes,Yes,Yes,No,No,80,8.21
Best in Class,None,Valet,Advanced,Yes,Yes,Yes,No,No,84,8.21
Best in Class,None,Valet,Advanced,Yes,Yes,Yes,No,Yes,76,7.64
Best in Class,None,Valet,Advanced,Yes,Yes,Yes,No,Yes,80,9.99
Best in Class,None,Valet,Advanced,Yes,Yes,Yes,No,Yes,84,8.21
Best in Class,None,Valet,Advanced,Yes,Yes,Yes,Yes,No,76,9.09
Best in Class,None,Valet,Advanced,Yes,Yes,Yes,Yes,No,80,8.21
Best in Class,None,Valet,Advanced,Yes,Yes,Yes,Yes,No,84,9.58
Best in Class,None,Valet,Advanced,Yes,Yes,Yes,Yes,Yes,76,9.17
Best in Class,None,Valet,Advanced,Yes,Yes,Yes,Yes,Yes,80,8.21
Best in Class,None,Valet,Advanced,Yes,Yes,Yes,Yes,Yes,84,8.21
Best in Class,None,Valet,Super,No,No,No,No,No,76,9.58
Best in Class,None,Valet,Super,No,No,No,No,No,80,8.21
Best in Class,None,Valet,Super,No,No,No,No,No,84,7.78
Best in Class,None,Valet,Super,No,No,No,No,Yes,76,8.88
Best in Class,None,Valet,Super,No,No,No,No,Yes,80,5.95
Best in Class,None,Valet,Super,No,No,No,No,Yes,84,8.21
Best in Class,None,Valet,Super,No,No,No,Yes,No,76,7.08
Best in Class,None,Valet,Super,No,No,No,Yes,No,80,4.92
Best in Class,None,Valet,Super,No,No,No,Yes,No,84,7.13
Best in Class,None,Valet,Super,No,No,No,Yes,Yes,76,8.21
Best in Class,None,Valet,Super,No,No,No,Yes,Yes,80,7.93
Best in Class,None,Valet,Super,No,No,No,Yes,Yes,84,5.78
Best in Class,None,Valet,Super,No,No,Yes,No,No,76,8.41
Best in Class,None,Valet,Super,No,No,Yes,No,No,80,9.87
Best in Class,None,Valet,Super,No,No,Yes,No,No,84,8.21
Best in Class,None,Valet,Super,No,No,Yes,No,Yes,76,6.5
Best in Class,None,Valet,Super,No,No,Yes,No,Yes,80,7.89
Best in Class,None,Valet,Super,No,No,Yes,No,Yes,84,6.19
Best in Class,None,Valet,Super,No,No,Yes,Yes,No,76,4.05
Best in Class,None,Valet,Super,No,No,Yes,Yes,No,80,6.47
Best in Class,None,Valet,Super,No,No,Yes,Yes,No,84,8.21
Best in Class,None,Valet,Super,No,No,Yes,Yes,Yes,76,5.73
Best in Class,None,Valet,Super,No,No,Yes,Yes,Yes,80,8.21
Best in Class,None,Valet,Super,No,No,Yes,Yes,Yes,84,8.3
Best in Class,None,Valet,Super,No,Yes,No,No,No,76,8.21
Best in Class,None,Valet,Super,No,Yes,No,No,No,80,4.55
Best in Class,None,Valet,Super,No,Yes,No,No,No,84,8.21
Best in Class,None,Valet,Super,No,Yes,No,No,Yes,76,7.33
Best in Class,None,Valet,Super,No,Yes,No,No,Yes,80,9.61
Best in Class,None,Valet,Super,No,Yes,No,No,Yes,84,8.21
Best in Class,None,Valet,Super,No,Yes,No,Yes,No,76,8.21
Best in Class,None,Valet,Super,No,Yes,No,Yes,No,80,8.32
Best in Class,None,Valet,Super,No,Yes,No,Yes,No,84,8.21
Best in Class,None,Valet,Super,No,Yes,No,Yes,Yes,76,8.21
Best in Class,None,Valet,Super,No,Yes,No,Yes,Yes,80,8.03
Best in Class,None,Valet,Super,No,Yes,No,Yes,Yes,84,8.21
Best in Class,None,Valet,Super,No,Yes,Yes,No,No,76,8.21
Best in Class,None,Valet,Super,No,Yes,Yes,No,No,80,5.1
Best in Class,None,Valet,Super,No,Yes,Yes,No,No,84,7.38
Best in Class,None,Valet,Super,No,Yes,Yes,No,Yes,76,8.93
Best in Class,None,Valet,Super,No,Yes,Yes,No,Yes,80,9.19
Best in Class,None,Valet,Super,No,Yes,Yes,No,Yes,84,8.63
Best in Class,None,Valet,Super,No,Yes,Yes,Yes,No,76,7.96
Best in Class,None,Valet,Super,No,Yes,Yes,Yes,No,80,7.83
Best in Class,None,Valet,Super,No,Yes,Yes,Yes,No,84,9.54
Best in Class,None,Valet,Super,No,Yes,Yes,Yes,Yes,76,7.26
Best in Class,None,Valet,Super,No,Yes,Yes,Yes,Yes,80,8.21
Best in Class,None,Valet,Super,No,Yes,Yes,Yes,Yes,84,6.28
Best in Class,None,Valet,Super,Yes,No,No,No,No,76,8.26
Best in Class,None,Valet,Super,Yes,No,No,No,No,80,8.51
Best in Class,None,Valet,Super,Yes,No,No,No,No,84,9.87
Best in Class,None,Valet,Super,Yes,No,No,No,Yes,76,9.21
Best in Class,None,Valet,Super,Yes,No,No,No,Yes,80,8.21
Best in Class,None,Valet,Super,Yes,No,No,No,Yes,84,8.21
Best in Class,None,Valet,Super,Yes,No,No,Yes,No,76,6.97
Best in Class,None,Valet,Super,Yes,No,No,Yes,No,80,8.21
Best in Class,None,Valet,Super,Yes,No,No,Yes,No,84,8.21
Best in Class,None,Valet,Super,Yes,No,No,Yes,Yes,76,8.21
Best in Class,None,Valet,Super,Yes,No,No,Yes,Yes,80,8.21
Best in Class,None,Valet,Super,Yes,No,No,Yes,Yes,84,7.97
Best in Class,None,Valet,Super,Yes,No,Yes,No,No,76,7.67
Best in Class,None,Valet,Super,Yes,No,Yes,No,No,80,5.55
Best in Class,None,Valet,Super,Yes,No,Yes,No,No,84,9.57
Best in Class,None,Valet,Super,Yes,No,Yes,No,Yes,76,8.9
Best in Class,None,Valet,Super,Yes,No,Yes,No,Yes,80,8.21
Best in Class,None,Valet,Super,Yes,No,Yes,No,Yes,84,8.01
Best in Class,None,Valet,Super,Yes,No,Yes,Yes,No,76,8.7
Best in Class,None,Valet,Super,Yes,No,Yes,Yes,No,80,8.21
Best in Class,None,Valet,Super,Yes,No,Yes,Yes,No,84,8.21
Best in Class,None,Valet,Super,Yes,No,Yes,Yes,Yes,76,7.86
Best in Class,None,Valet,Super,Yes,No,Yes,Yes,Yes,80,7.87
Best in Class,None,Valet,Super,Yes,No,Yes,Yes,Yes,84,6.97
Best in Class,None,Valet,Super,Yes,Yes,No,No,No,76,9.23
Best in Class,None,Valet,Super,Yes,Yes,No,No,No,80,8.96
Best in Class,None,Valet,Super,Yes,Yes,No,No,No,84,8.21
Best in Class,None,Valet,Super,Yes,Yes,No,No,Yes,76,8.21
Best in Class,None,Valet,Super,Yes,Yes,No,No,Yes,80,9.17
Best in Class,None,Valet,Super,Yes,Yes,No,No,Yes,84,8.1
Best in Class,None,Valet,Super,Yes,Yes,No,Yes,No,76,9.98
Best in Class,None,Valet,Super,Yes,Yes,No,Yes,No,80,8.21
Best in Class,None,Valet,Super,Yes,Yes,No,Yes,No,84,8.21
Best in Class,None,Valet,Super,Yes,Yes,No,Yes,Yes,76,9.41
Best in Class,None,Valet,Super,Yes,Yes,No,Yes,Yes,80,8.21
Best in Class,None,Valet,Super,Yes,Yes,No,Yes,Yes,84,8.21
Best in Class,None,Valet,Super,Yes,Yes,Yes,No,No,76,7.79
Best in Class,None,Valet,Super,Yes,Yes,Yes,No,No,80,6.87
Best in Class,None,Valet,Super,Yes,Yes,Yes,No,No,84,8.41
Best in Class,None,Valet,Super,Yes,Yes,Yes,No,Yes,76,8.21
Best in Class,None,Valet,Super,Yes,Yes,Yes,No,Yes,80,8.21
Best in Class,None,Valet,Super,Yes,Yes,Yes,No,Yes,84,8.21
Best in Class,None,Valet,Super,Yes,Yes,Yes,Yes,No,76,8.21
Best in Class,None,Valet,Super,Yes,Yes,Yes,Yes,No,80,8.21
Best in Class,None,Valet,Super,Yes,Yes,Yes,Yes,No,84,9.05
Best in Class,None,Valet,Super,Yes,Yes,Yes,Yes,Yes,76,8.21
Best in Class,None,Valet,Super,Yes,Yes,Yes,Yes,Yes,80,8.21
Best in Class,None,Valet,Super,Yes,Yes,Yes,Yes,Yes,84,9.25
Best in Class,None,Open Lot,None,No,No,No,No,No,76,5.51
Best in Class,None,Open Lot,None,No,No,No,No,No,80,7.69
Best in Class,None,Open Lot,None,No,No,No,No,No,84,9.73
Best in Class,None,Open Lot,None,No,No,No,No,Yes,76,8.28
Best in Class,None,Open Lot,None,No,No,No,No,Yes,80,5.64
Best in Class,None,Open Lot,None,No,No,No,No,Yes,84,6.08
Best in Class,None,Open Lot,None,No,No,No,Yes,No,76,7.84
Best in Class,None,Open Lot,None,No,No,No,Yes,No,80,5.41
Best in Class,None,Open Lot,None,No,No,No,Yes,No,84,8.21
Best in Class,None,Open Lot,None,No,No,No,Yes,Yes,76,9.02
Best in Class,None,Open Lot,None,No,No,No,Yes,Yes,80,9.99
Best in Class,None,Open Lot,None,No,No,No,Yes,Yes,84,7.49
Best in Class,None,Open Lot,None,No,No,Yes,No,No,76,8.24
Best in Class,None,Open Lot,None,No,No,Yes,No,No,80,9.33
Best in Class,None,Open Lot,None,No,No,Yes,No,No,84,4.47
Best in Class,None,Open Lot,None,No,No,Yes,No,Yes,76,4.28
Best in Class,None,Open Lot,None,No,No,Yes,No,Yes,80,4.8
Best in Class,None,Open Lot,None,No,No,Yes,No,Yes,84,8.21
Best in Class,None,Open Lot,None,No,No,Yes,Yes,No,76,7.53
Best in Class,None,Open Lot,None,No,No,Yes,Yes,No,80,7.16
Best in Class,None,Open Lot,None,No,No,Yes,Yes,No,84,6.02
Best in Class,None,Open Lot,None,No,No,Yes,Yes,Yes,76,8.82
Best in Class,None,Open Lot,None,No,No,Yes,Yes,Yes,80,8.4
Best in Class,None,Open Lot,None,No,No,Yes,Yes,Yes,84,8.92
Best in Class,None,Open Lot,None,No,Yes,No,No,No,76,4.58
Best in Class,None,Open Lot,None,No,Yes,No,No,No,80,9.97
Best in Class,None,Open Lot,None,No,Yes,No,No,No,84,7.69
